year,station_id,accumulate_precipitation
1991,USC00112140,8117.0
1991,USC00112193,8522.0
1991,USC00112348,8372.0
1991,USC00112483,10312.0
1991,USC00113335,9437.0
1991,USC00113879,10324.0
1991,USC00114108,8828.0
1991,USC00114198,7683.0
1991,USC00114442,10057.0
1991,USC00114823,8969.0
1991,USC00115079,10811.0
1991,USC00115326,8914.0
1991,USC00115515,11472.0
1991,USC00115712,9848.0
1991,USC00115768,9413.0
1991,USC00115833,8692.0
1991,USC00115901,8987.0
1991,USC00115943,8792.0
1991,USC00116446,8868.0
1991,USC00116526,9462.0
1991,USC00116558,8677.0
1991,USC00116579,8559.0
1991,USC00116610,9179.0
1991,USC00116910,8525.0
1991,USC00117551,10592.0
1991,USC00118147,8764.0
1991,USC00118740,8861.0
1991,USC00118916,8811.0
1991,USC00119241,9046.0
1991,USC00119354,7871.0
1991,USC00120177,9099.0
1991,USC00120200,8274.0
1991,USC00120676,8173.0
1991,USC00120784,8990.0
1991,USC00121030,10328.0
1991,USC00121229,10545.0
1991,USC00121425,8831.0
1991,USC00121747,10227.0
1991,USC00121873,6041.0
1991,USC00122149,9236.0
1991,USC00123418,9361.0
1991,USC00123513,10207.0
1991,USC00123527,10653.0
1991,USC00124008,8683.0
1991,USC00124181,9420.0
1991,USC00124837,11997.0
1991,USC00125237,10388.0
1991,USC00125337,8980.0
1991,USC00126001,10549.0
1991,USC00126580,8746.0
1991,USC00126705,7677.0
1991,USC00127125,10238.0
1991,USC00127298,8559.0
1991,USC00127482,9184.0
1991,USC00127522,9195.0
1991,USC00127646,8602.0
1991,USC00127755,10884.0
1991,USC00127875,10158.0
1991,USC00127935,8688.0
1991,USC00128036,8448.0
1991,USC00129080,10305.0
1991,USC00129113,9257.0
1991,USC00129253,8049.0
1991,USC00129511,9039.0
1991,USC00129557,7943.0
1991,USC00129670,7930.0
1991,USC00130112,9368.0
1991,USC00130133,11588.0
1991,USC00130600,9967.0
1991,USC00131402,10791.0
1991,USC00131533,8611.0
1991,USC00131635,9058.0
1991,USC00132724,8925.0
1991,USC00132789,8015.0
1991,USC00132864,10889.0
1991,USC00132977,11244.0
1991,USC00132999,11613.0
1991,USC00134063,9116.0
1991,USC00134142,12437.0
1991,USC00134735,7047.0
1991,USC00134894,9228.0
1991,USC00135769,9568.0
1991,USC00135796,9586.0
1991,USC00135952,11826.0
1991,USC00137147,5764.0
1991,USC00137161,10248.0
1991,USC00137979,10945.0
1991,USC00138296,10114.0
1991,USC00138688,6843.0
1991,USC00250070,5893.0
1991,USC00250130,3001.0
1991,USC00250375,7651.0
1991,USC00250420,5483.0
1991,USC00250435,9289.0
1991,USC00250622,6045.0
1991,USC00250640,5219.0
1991,USC00251145,3502.0
1991,USC00251200,5075.0
1991,USC00252020,4459.0
1991,USC00252100,5534.0
1991,USC00252205,7138.0
1991,USC00252820,5107.0
1991,USC00252840,5307.0
1991,USC00253175,5577.0
1991,USC00253185,6204.0
1991,USC00253365,5750.0
1991,USC00253615,5480.0
1991,USC00253630,6755.0
1991,USC00253660,6403.0
1991,USC00253715,4641.0
1991,USC00253735,6761.0
1991,USC00253910,5382.0
1991,USC00254110,5478.0
1991,USC00254440,2860.0
1991,USC00254900,4286.0
1991,USC00254985,6596.0
1991,USC00255080,7133.0
1991,USC00255310,5698.0
1991,USC00255470,5787.0
1991,USC00255565,4339.0
1991,USC00256040,5513.0
1991,USC00256135,5770.0
1991,USC00256570,7644.0
1991,USC00256970,4330.0
1991,USC00257070,5202.0
1991,USC00257515,5780.0
1991,USC00257715,6222.0
1991,USC00258133,6120.0
1991,USC00258395,7990.0
1991,USC00258465,7006.0
1991,USC00258480,8674.0
1991,USC00258915,7409.0
1991,USC00259090,8257.0
1991,USC00259510,7018.0
1991,USC00331072,6396.0
1991,USC00331152,7723.0
1991,USC00331541,5706.0
1991,USC00331592,7727.0
1991,USC00331890,7517.0
1991,USC00332098,9373.0
1991,USC00332119,6606.0
1991,USC00332791,6703.0
1991,USC00333375,7549.0
1991,USC00333758,11759.0
1991,USC00333780,7585.0
1991,USC00334189,5878.0
1991,USC00335041,7960.0
1991,USC00335297,6301.0
1991,USC00335315,6657.0
1991,USC00336118,7053.0
1991,USC00336196,6416.0
1991,USC00336600,7061.0
1991,USC00336781,10893.0
1991,USC00338313,7243.0
1991,USC00338534,5574.0
1991,USC00338552,7123.0
1991,USC00338769,7473.0
1991,USC00338822,7692.0
1991,USC00338830,9583.0
1991,USC00339312,7417.0
1992,USC00110072,9326.0
1992,USC00110187,9136.0
1992,USC00110338,9356.0
1992,USC00111280,8887.0
1992,USC00111436,10364.0
1992,USC00112140,11286.0
1992,USC00112193,11394.0
1992,USC00112348,9415.0
1992,USC00112483,7771.0
1992,USC00113335,11162.0
1992,USC00113879,10437.0
1992,USC00114108,9931.0
1992,USC00114198,9187.0
1992,USC00114442,8052.0
1992,USC00114823,9175.0
1992,USC00115079,10660.0
1992,USC00115326,8818.0
1992,USC00115515,8883.0
1992,USC00115712,8858.0
1992,USC00115768,9562.0
1992,USC00115833,10062.0
1992,USC00115901,8479.0
1992,USC00115943,8145.0
1992,USC00116446,9114.0
1992,USC00116526,8749.0
1992,USC00116558,9148.0
1992,USC00116579,8698.0
1992,USC00116610,10941.0
1992,USC00116738,3521.0
1992,USC00116910,8151.0
1992,USC00117551,8933.0
1992,USC00118147,6993.0
1992,USC00118740,11473.0
1992,USC00118916,8860.0
1992,USC00119241,8144.0
1992,USC00119354,9883.0
1992,USC00120177,10622.0
1992,USC00120200,10285.0
1992,USC00120676,11144.0
1992,USC00120784,8758.0
1992,USC00121030,11424.0
1992,USC00121229,10267.0
1992,USC00121425,12174.0
1992,USC00121747,8117.0
1992,USC00121873,14140.0
1992,USC00122149,9841.0
1992,USC00123418,10518.0
1992,USC00123513,11447.0
1992,USC00123527,10535.0
1992,USC00124008,8231.0
1992,USC00124181,10917.0
1992,USC00124837,11716.0
1992,USC00125237,11007.0
1992,USC00125337,11781.0
1992,USC00126001,9225.0
1992,USC00126580,9949.0
1992,USC00126705,6576.0
1992,USC00127125,9132.0
1992,USC00127298,9627.0
1992,USC00127482,9712.0
1992,USC00127522,12981.0
1992,USC00127646,9930.0
1992,USC00127755,8704.0
1992,USC00127875,10411.0
1992,USC00127935,11339.0
1992,USC00128036,8272.0
1992,USC00129080,11232.0
1992,USC00129113,9660.0
1992,USC00129253,10310.0
1992,USC00129511,7807.0
1992,USC00129557,12275.0
1992,USC00129670,9547.0
1992,USC00130112,10400.0
1992,USC00130133,8908.0
1992,USC00130600,9396.0
1992,USC00131402,8776.0
1992,USC00131533,9470.0
1992,USC00131635,9334.0
1992,USC00132724,6761.0
1992,USC00132789,9485.0
1992,USC00132864,8243.0
1992,USC00132977,8616.0
1992,USC00132999,9464.0
1992,USC00134063,8690.0
1992,USC00134142,8361.0
1992,USC00134735,8363.0
1992,USC00134894,9344.0
1992,USC00135769,10131.0
1992,USC00135796,10360.0
1992,USC00135952,9609.0
1992,USC00137147,9343.0
1992,USC00137161,7395.0
1992,USC00137979,11107.0
1992,USC00138296,9778.0
1992,USC00138688,10241.0
1992,USC00250070,7820.0
1992,USC00250130,2708.0
1992,USC00250375,7720.0
1992,USC00250420,7152.0
1992,USC00250435,10388.0
1992,USC00250622,8412.0
1992,USC00250640,5630.0
1992,USC00251145,4515.0
1992,USC00251200,4989.0
1992,USC00252020,7885.0
1992,USC00252100,4977.0
1992,USC00252205,7972.0
1992,USC00252820,9736.0
1992,USC00252840,8207.0
1992,USC00253175,8480.0
1992,USC00253185,8331.0
1992,USC00253365,5137.0
1992,USC00253615,4048.0
1992,USC00253630,9803.0
1992,USC00253660,7031.0
1992,USC00253715,3324.0
1992,USC00253735,10871.0
1992,USC00253910,6996.0
1992,USC00254110,4328.0
1992,USC00254440,4104.0
1992,USC00254900,5635.0
1992,USC00254985,5361.0
1992,USC00255080,6924.0
1992,USC00255310,5271.0
1992,USC00255470,4690.0
1992,USC00255565,5808.0
1992,USC00256040,7910.0
1992,USC00256135,7728.0
1992,USC00256570,7440.0
1992,USC00256970,5088.0
1992,USC00257070,6754.0
1992,USC00257515,7440.0
1992,USC00257715,7743.0
1992,USC00258133,5819.0
1992,USC00258395,9333.0
1992,USC00258465,9275.0
1992,USC00258480,8432.0
1992,USC00258915,9253.0
1992,USC00259090,9554.0
1992,USC00259510,7737.0
1992,USC00331072,10531.0
1992,USC00331152,10094.0
1992,USC00331541,11201.0
1992,USC00331592,10212.0
1992,USC00331890,9989.0
1992,USC00332098,10623.0
1992,USC00332119,10656.0
1992,USC00332791,12421.0
1992,USC00333375,10039.0
1992,USC00333758,9053.0
1992,USC00333780,12455.0
1992,USC00334189,9836.0
1992,USC00335041,9648.0
1992,USC00335297,8963.0
1992,USC00335315,9058.0
1992,USC00336118,11599.0
1992,USC00336196,10982.0
1992,USC00336600,8411.0
1992,USC00336781,8852.0
1992,USC00338313,11113.0
1992,USC00338534,10046.0
1992,USC00338552,11502.0
1992,USC00338769,10646.0
1992,USC00338822,9864.0
1992,USC00338830,9192.0
1992,USC00339312,10898.0
1993,USC00110072,14207.0
1993,USC00110187,14851.0
1993,USC00110338,9031.0
1993,USC00111280,12885.0
1993,USC00111436,12844.0
1993,USC00112140,13390.0
1993,USC00112193,12036.0
1993,USC00112348,12074.0
1993,USC00112483,14505.0
1993,USC00113335,12431.0
1993,USC00113879,12703.0
1993,USC00114108,12935.0
1993,USC00114198,13366.0
1993,USC00114442,15196.0
1993,USC00114823,12826.0
1993,USC00115079,12733.0
1993,USC00115326,11028.0
1993,USC00115515,12842.0
1993,USC00115712,13575.0
1993,USC00115768,13675.0
1993,USC00115833,11699.0
1993,USC00115901,11927.0
1993,USC00115943,14324.0
1993,USC00116446,13215.0
1993,USC00116526,10566.0
1993,USC00116558,12544.0
1993,USC00116579,14348.0
1993,USC00116610,14526.0
1993,USC00116738,13537.0
1993,USC00116910,12439.0
1993,USC00117551,13075.0
1993,USC00118147,4112.0
1993,USC00118740,14874.0
1993,USC00118916,10116.0
1993,USC00119241,13985.0
1993,USC00119354,11994.0
1993,USC00120177,11727.0
1993,USC00120200,9877.0
1993,USC00120676,11400.0
1993,USC00120784,16683.0
1993,USC00121030,6950.0
1993,USC00121229,14315.0
1993,USC00121425,11075.0
1993,USC00121747,11291.0
1993,USC00121873,13374.0
1993,USC00122149,10839.0
1993,USC00123418,12217.0
1993,USC00123513,13255.0
1993,USC00123527,13454.0
1993,USC00124008,13074.0
1993,USC00124181,10783.0
1993,USC00124837,13124.0
1993,USC00125237,12454.0
1993,USC00125337,11478.0
1993,USC00126001,12401.0
1993,USC00126580,13307.0
1993,USC00126705,12476.0
1993,USC00127125,13486.0
1993,USC00127298,14330.0
1993,USC00127482,11314.0
1993,USC00127522,15724.0
1993,USC00127646,10916.0
1993,USC00127755,12506.0
1993,USC00127875,11333.0
1993,USC00127935,13238.0
1993,USC00128036,13152.0
1993,USC00129080,11904.0
1993,USC00129113,13523.0
1993,USC00129253,13857.0
1993,USC00129511,11432.0
1993,USC00129557,13004.0
1993,USC00129670,12822.0
1993,USC00130112,10848.0
1993,USC00130133,11934.0
1993,USC00130600,14189.0
1993,USC00131402,11119.0
1993,USC00131533,12863.0
1993,USC00131635,12015.0
1993,USC00132724,11453.0
1993,USC00132789,13359.0
1993,USC00132864,11311.0
1993,USC00132977,9465.0
1993,USC00132999,12247.0
1993,USC00134063,13340.0
1993,USC00134142,13610.0
1993,USC00134735,6056.0
1993,USC00134894,9526.0
1993,USC00135769,12418.0
1993,USC00135796,14294.0
1993,USC00135952,13169.0
1993,USC00137147,10204.0
1993,USC00137161,10453.0
1993,USC00137979,9979.0
1993,USC00138296,15090.0
1993,USC00138688,13354.0
1993,USC00250070,8798.0
1993,USC00250130,2797.0
1993,USC00250375,14277.0
1993,USC00250420,7762.0
1993,USC00250435,12571.0
1993,USC00250622,11046.0
1993,USC00250640,9010.0
1993,USC00251145,5049.0
1993,USC00251200,8209.0
1993,USC00252020,10258.0
1993,USC00252100,7308.0
1993,USC00252205,10156.0
1993,USC00252820,12266.0
1993,USC00252840,10758.0
1993,USC00253175,11535.0
1993,USC00253185,9428.0
1993,USC00253365,6884.0
1993,USC00253615,4787.0
1993,USC00253630,8509.0
1993,USC00253660,8918.0
1993,USC00253715,6459.0
1993,USC00253735,11505.0
1993,USC00253910,11789.0
1993,USC00254110,7548.0
1993,USC00254440,3264.0
1993,USC00254900,4512.0
1993,USC00254985,10266.0
1993,USC00255080,9412.0
1993,USC00255310,6941.0
1993,USC00255470,5997.0
1993,USC00255565,10642.0
1993,USC00256040,8706.0
1993,USC00256135,9032.0
1993,USC00256570,13844.0
1993,USC00256970,6693.0
1993,USC00257070,9348.0
1993,USC00257515,7812.0
1993,USC00257715,10507.0
1993,USC00258133,7181.0
1993,USC00258395,12836.0
1993,USC00258465,11961.0
1993,USC00258480,9861.0
1993,USC00258915,8802.0
1993,USC00259090,13448.0
1993,USC00259510,10268.0
1993,USC00331072,8719.0
1993,USC00331152,11181.0
1993,USC00331541,9472.0
1993,USC00331592,10107.0
1993,USC00331890,11686.0
1993,USC00332098,8505.0
1993,USC00332119,10297.0
1993,USC00332791,8539.0
1993,USC00333375,10760.0
1993,USC00333758,9633.0
1993,USC00333780,9969.0
1993,USC00334189,8440.0
1993,USC00335041,10137.0
1993,USC00335297,9573.0
1993,USC00335315,8990.0
1993,USC00336118,8603.0
1993,USC00336196,9043.0
1993,USC00336600,8788.0
1993,USC00336781,9003.0
1993,USC00338313,8841.0
1993,USC00338534,8941.0
1993,USC00338552,11552.0
1993,USC00338769,9635.0
1993,USC00338822,7982.0
1993,USC00338830,8653.0
1993,USC00339312,9987.0
1994,USC00110072,6688.0
1994,USC00110187,11717.0
1994,USC00110338,9075.0
1994,USC00111280,9911.0
1994,USC00111436,9548.0
1994,USC00112140,9743.0
1994,USC00112193,9099.0
1994,USC00112348,8873.0
1994,USC00112483,9257.0
1994,USC00113335,6004.0
1994,USC00113879,9918.0
1994,USC00114108,10034.0
1994,USC00114198,10067.0
1994,USC00114442,9939.0
1994,USC00114823,8921.0
1994,USC00115079,8713.0
1994,USC00115326,9246.0
1994,USC00115515,10084.0
1994,USC00115712,9136.0
1994,USC00115768,8201.0
1994,USC00115833,8856.0
1994,USC00115901,9315.0
1994,USC00115943,9802.0
1994,USC00116446,9812.0
1994,USC00116526,7637.0
1994,USC00116558,8668.0
1994,USC00116579,11504.0
1994,USC00116610,8643.0
1994,USC00116738,8849.0
1994,USC00116910,8509.0
1994,USC00117551,7285.0
1994,USC00118147,10881.0
1994,USC00118740,9527.0
1994,USC00118916,9018.0
1994,USC00119241,9190.0
1994,USC00119354,9827.0
1994,USC00120177,8463.0
1994,USC00120200,8092.0
1994,USC00120676,8002.0
1994,USC00120784,9783.0
1994,USC00121030,8367.0
1994,USC00121229,8804.0
1994,USC00121425,9768.0
1994,USC00121747,9321.0
1994,USC00121873,8452.0
1994,USC00122149,11204.0
1994,USC00123418,6950.0
1994,USC00123513,8375.0
1994,USC00123527,9273.0
1994,USC00124008,10534.0
1994,USC00124181,7572.0
1994,USC00124837,8768.0
1994,USC00125237,11322.0
1994,USC00125337,8047.0
1994,USC00126001,9360.0
1994,USC00126580,9850.0
1994,USC00126705,10646.0
1994,USC00127125,8851.0
1994,USC00127298,9910.0
1994,USC00127482,8895.0
1994,USC00127522,8124.0
1994,USC00127646,8672.0
1994,USC00127755,10574.0
1994,USC00127875,9194.0
1994,USC00127935,11743.0
1994,USC00128036,10396.0
1994,USC00129080,10301.0
1994,USC00129113,9882.0
1994,USC00129253,11235.0
1994,USC00129511,8155.0
1994,USC00129557,9057.0
1994,USC00129670,8618.0
1994,USC00130112,8002.0
1994,USC00130133,9330.0
1994,USC00130600,7224.0
1994,USC00131402,8365.0
1994,USC00131533,6226.0
1994,USC00131635,8080.0
1994,USC00132724,7692.0
1994,USC00132789,7200.0
1994,USC00132864,8672.0
1994,USC00132977,7253.0
1994,USC00132999,7140.0
1994,USC00134063,5860.0
1994,USC00134142,10023.0
1994,USC00134735,5290.0
1994,USC00134894,7329.0
1994,USC00135769,6872.0
1994,USC00135796,6275.0
1994,USC00135952,9776.0
1994,USC00137147,5712.0
1994,USC00137161,7119.0
1994,USC00137979,7127.0
1994,USC00138296,6686.0
1994,USC00138688,7434.0
1994,USC00250070,7357.0
1994,USC00250130,3119.0
1994,USC00250375,6845.0
1994,USC00250420,6318.0
1994,USC00250435,6949.0
1994,USC00250622,7950.0
1994,USC00250640,5373.0
1994,USC00251145,3363.0
1994,USC00251200,5245.0
1994,USC00252020,6032.0
1994,USC00252100,3897.0
1994,USC00252205,7411.0
1994,USC00252820,6459.0
1994,USC00252840,6892.0
1994,USC00253175,5947.0
1994,USC00253185,7228.0
1994,USC00253365,5875.0
1994,USC00253615,3177.0
1994,USC00253630,5921.0
1994,USC00253660,7108.0
1994,USC00253715,3181.0
1994,USC00253735,6457.0
1994,USC00253910,6188.0
1994,USC00254110,5118.0
1994,USC00254440,3003.0
1994,USC00254900,4119.0
1994,USC00254985,6367.0
1994,USC00255080,6754.0
1994,USC00255310,5127.0
1994,USC00255470,4253.0
1994,USC00255565,7041.0
1994,USC00256040,7075.0
1994,USC00256135,5953.0
1994,USC00256570,5210.0
1994,USC00256970,5200.0
1994,USC00257070,5090.0
1994,USC00257515,6400.0
1994,USC00257715,6446.0
1994,USC00258133,5366.0
1994,USC00258395,5339.0
1994,USC00258465,7598.0
1994,USC00258480,5594.0
1994,USC00258915,7259.0
1994,USC00259090,6427.0
1994,USC00259510,7314.0
1994,USC00331072,8191.0
1994,USC00331152,10914.0
1994,USC00331541,8720.0
1994,USC00331592,9607.0
1994,USC00331890,9879.0
1994,USC00332098,7199.0
1994,USC00332119,8555.0
1994,USC00332791,7569.0
1994,USC00333375,7459.0
1994,USC00333758,10119.0
1994,USC00333780,9939.0
1994,USC00334189,7411.0
1994,USC00335041,10029.0
1994,USC00335297,8377.0
1994,USC00335315,9724.0
1994,USC00336118,8809.0
1994,USC00336196,8379.0
1994,USC00336600,8824.0
1994,USC00336781,11624.0
1994,USC00338313,7482.0
1994,USC00338534,7891.0
1994,USC00338552,7428.0
1994,USC00338769,9183.0
1994,USC00338822,6566.0
1994,USC00338830,10848.0
1994,USC00339312,9471.0
1995,USC00110072,9529.0
1995,USC00110187,10849.0
1995,USC00110338,10011.0
1995,USC00111280,9992.0
1995,USC00111436,8924.0
1995,USC00112140,9952.0
1995,USC00112193,8853.0
1995,USC00112348,10153.0
1995,USC00112483,11090.0
1995,USC00113335,9415.0
1995,USC00113879,11614.0
1995,USC00114108,8453.0
1995,USC00114198,9066.0
1995,USC00114442,9487.0
1995,USC00114823,10265.0
1995,USC00115079,10278.0
1995,USC00115326,8055.0
1995,USC00115515,10790.0
1995,USC00115712,10882.0
1995,USC00115768,10401.0
1995,USC00115833,10198.0
1995,USC00115901,9669.0
1995,USC00115943,10742.0
1995,USC00116446,12746.0
1995,USC00116526,8499.0
1995,USC00116558,8966.0
1995,USC00116579,9751.0
1995,USC00116610,8427.0
1995,USC00116738,9363.0
1995,USC00116910,10482.0
1995,USC00117551,11468.0
1995,USC00118147,10317.0
1995,USC00118740,9278.0
1995,USC00118916,9553.0
1995,USC00119241,8297.0
1995,USC00119354,8935.0
1995,USC00120177,9631.0
1995,USC00120200,9292.0
1995,USC00120676,9435.0
1995,USC00120784,11793.0
1995,USC00121030,8623.0
1995,USC00121229,9064.0
1995,USC00121425,8085.0
1995,USC00121747,10902.0
1995,USC00121873,8263.0
1995,USC00122149,5703.0
1995,USC00123418,7964.0
1995,USC00123513,8918.0
1995,USC00123527,9771.0
1995,USC00124008,8956.0
1995,USC00124181,8157.0
1995,USC00124837,9420.0
1995,USC00125237,12251.0
1995,USC00125337,7805.0
1995,USC00126001,12351.0
1995,USC00126580,11160.0
1995,USC00126705,12445.0
1995,USC00127125,10718.0
1995,USC00127298,8984.0
1995,USC00127482,9254.0
1995,USC00127522,10252.0
1995,USC00127646,9772.0
1995,USC00127755,11487.0
1995,USC00127875,10933.0
1995,USC00127935,14799.0
1995,USC00128036,11894.0
1995,USC00129080,10716.0
1995,USC00129113,10575.0
1995,USC00129253,12125.0
1995,USC00129511,1644.0
1995,USC00129557,7710.0
1995,USC00129670,7970.0
1995,USC00130112,9014.0
1995,USC00130133,8062.0
1995,USC00130600,8691.0
1995,USC00131402,7896.0
1995,USC00131533,7430.0
1995,USC00131635,9580.0
1995,USC00132724,6992.0
1995,USC00132789,9977.0
1995,USC00132864,7707.0
1995,USC00132977,7946.0
1995,USC00132999,8181.0
1995,USC00134063,7937.0
1995,USC00134142,7901.0
1995,USC00134735,6599.0
1995,USC00134894,8497.0
1995,USC00135769,8592.0
1995,USC00135796,9635.0
1995,USC00135952,7942.0
1995,USC00137147,8462.0
1995,USC00137161,7271.0
1995,USC00137979,9595.0
1995,USC00138296,7793.0
1995,USC00138688,9206.0
1995,USC00250070,6382.0
1995,USC00250130,5089.0
1995,USC00250375,6557.0
1995,USC00250420,6997.0
1995,USC00250435,8206.0
1995,USC00250622,8279.0
1995,USC00250640,6109.0
1995,USC00251145,5249.0
1995,USC00251200,6127.0
1995,USC00252020,5006.0
1995,USC00252100,4467.0
1995,USC00252205,6929.0
1995,USC00252820,8025.0
1995,USC00252840,5763.0
1995,USC00253175,5396.0
1995,USC00253185,6288.0
1995,USC00253365,5368.0
1995,USC00253615,6350.0
1995,USC00253630,8899.0
1995,USC00253660,6491.0
1995,USC00253715,5681.0
1995,USC00253735,6831.0
1995,USC00253910,6272.0
1995,USC00254110,5403.0
1995,USC00254440,3837.0
1995,USC00254900,5047.0
1995,USC00254985,6973.0
1995,USC00255080,7217.0
1995,USC00255310,5845.0
1995,USC00255470,5591.0
1995,USC00255565,6106.0
1995,USC00256040,5697.0
1995,USC00256135,8814.0
1995,USC00256570,6156.0
1995,USC00256970,7327.0
1995,USC00257070,7131.0
1995,USC00257515,5848.0
1995,USC00257715,5296.0
1995,USC00258133,7188.0
1995,USC00258395,7370.0
1995,USC00258465,8264.0
1995,USC00258480,7097.0
1995,USC00258915,7642.0
1995,USC00259090,6955.0
1995,USC00259510,5844.0
1995,USC00331072,8984.0
1995,USC00331152,9052.0
1995,USC00331541,9222.0
1995,USC00331592,9257.0
1995,USC00331890,9960.0
1995,USC00332098,8609.0
1995,USC00332119,11611.0
1995,USC00332791,8662.0
1995,USC00333375,9387.0
1995,USC00333758,11573.0
1995,USC00333780,9964.0
1995,USC00334189,8851.0
1995,USC00335041,10339.0
1995,USC00335297,10024.0
1995,USC00335315,8666.0
1995,USC00336118,10557.0
1995,USC00336196,9822.0
1995,USC00336600,9352.0
1995,USC00336781,10059.0
1995,USC00338313,8980.0
1995,USC00338534,9382.0
1995,USC00338552,12464.0
1995,USC00338769,7997.0
1995,USC00338822,7309.0
1995,USC00338830,9432.0
1995,USC00339312,10792.0
1996,USC00110072,8085.0
1996,USC00110187,12124.0
1996,USC00110338,12045.0
1996,USC00111280,10232.0
1996,USC00111436,10858.0
1996,USC00112140,11536.0
1996,USC00112193,9720.0
1996,USC00112348,11069.0
1996,USC00112483,13443.0
1996,USC00113335,8394.0
1996,USC00113879,13975.0
1996,USC00114108,10742.0
1996,USC00114198,7118.0
1996,USC00114442,7243.0
1996,USC00114823,9284.0
1996,USC00115079,7473.0
1996,USC00115326,8558.0
1996,USC00115515,13882.0
1996,USC00115712,7500.0
1996,USC00115768,8009.0
1996,USC00115833,9958.0
1996,USC00115901,9927.0
1996,USC00115943,10924.0
1996,USC00116446,14098.0
1996,USC00116526,7226.0
1996,USC00116558,11967.0
1996,USC00116610,11414.0
1996,USC00116738,8137.0
1996,USC00116910,8951.0
1996,USC00117551,9234.0
1996,USC00118147,12920.0
1996,USC00118740,9756.0
1996,USC00118916,8800.0
1996,USC00119241,8666.0
1996,USC00119354,10426.0
1996,USC00120177,11553.0
1996,USC00120200,12224.0
1996,USC00120676,11923.0
1996,USC00120784,15579.0
1996,USC00121229,13142.0
1996,USC00121425,12351.0
1996,USC00121747,14257.0
1996,USC00121873,11361.0
1996,USC00122149,8178.0
1996,USC00123418,9514.0
1996,USC00123513,12049.0
1996,USC00123527,14733.0
1996,USC00124008,9229.0
1996,USC00124181,8525.0
1996,USC00124837,11707.0
1996,USC00125237,12496.0
1996,USC00125337,10442.0
1996,USC00126001,14700.0
1996,USC00126580,12455.0
1996,USC00126705,16517.0
1996,USC00127125,13646.0
1996,USC00127298,9790.0
1996,USC00127482,10812.0
1996,USC00127522,12678.0
1996,USC00127646,14846.0
1996,USC00127755,16090.0
1996,USC00127875,15278.0
1996,USC00127935,15249.0
1996,USC00128036,14138.0
1996,USC00129080,14740.0
1996,USC00129113,12276.0
1996,USC00129253,13318.0
1996,USC00129511,10407.0
1996,USC00129557,11627.0
1996,USC00129670,10904.0
1996,USC00130112,8375.0
1996,USC00130133,7008.0
1996,USC00130600,9327.0
1996,USC00131402,7622.0
1996,USC00131533,9654.0
1996,USC00131635,9717.0
1996,USC00132724,6157.0
1996,USC00132789,8660.0
1996,USC00132864,8870.0
1996,USC00132977,5823.0
1996,USC00132999,9188.0
1996,USC00134063,8962.0
1996,USC00134142,7998.0
1996,USC00134735,7539.0
1996,USC00134894,10158.0
1996,USC00135769,7060.0
1996,USC00135796,7807.0
1996,USC00135952,8703.0
1996,USC00137147,6473.0
1996,USC00137161,7616.0
1996,USC00137979,9300.0
1996,USC00138296,9324.0
1996,USC00138688,8091.0
1996,USC00250070,5871.0
1996,USC00250130,5328.0
1996,USC00250375,7646.0
1996,USC00250420,5863.0
1996,USC00250435,9974.0
1996,USC00250622,8956.0
1996,USC00250640,9060.0
1996,USC00251145,4336.0
1996,USC00251200,6075.0
1996,USC00252020,7891.0
1996,USC00252100,4286.0
1996,USC00252205,8325.0
1996,USC00252820,7562.0
1996,USC00252840,8011.0
1996,USC00253175,8328.0
1996,USC00253185,7177.0
1996,USC00253365,6368.0
1996,USC00253615,3191.0
1996,USC00253630,6622.0
1996,USC00253660,7572.0
1996,USC00253715,5736.0
1996,USC00253735,8034.0
1996,USC00253910,10306.0
1996,USC00254110,5812.0
1996,USC00254440,3934.0
1996,USC00254900,4858.0
1996,USC00254985,8078.0
1996,USC00255080,6388.0
1996,USC00255310,5995.0
1996,USC00255470,5769.0
1996,USC00255565,7406.0
1996,USC00256040,7056.0
1996,USC00256135,6245.0
1996,USC00256570,7425.0
1996,USC00256970,5041.0
1996,USC00257070,7434.0
1996,USC00257515,6709.0
1996,USC00257715,8018.0
1996,USC00258133,6929.0
1996,USC00258395,8718.0
1996,USC00258465,10345.0
1996,USC00258480,7847.0
1996,USC00258915,7097.0
1996,USC00259090,9244.0
1996,USC00259510,8008.0
1996,USC00331072,10796.0
1996,USC00331152,12935.0
1996,USC00331541,12344.0
1996,USC00331592,11758.0
1996,USC00331890,9768.0
1996,USC00332098,9289.0
1996,USC00332119,11122.0
1996,USC00332791,9764.0
1996,USC00333375,11663.0
1996,USC00333758,14068.0
1996,USC00333780,12165.0
1996,USC00334189,9471.0
1996,USC00335041,13917.0
1996,USC00335297,12392.0
1996,USC00335315,11335.0
1996,USC00336118,10948.0
1996,USC00336196,10863.0
1996,USC00336600,11251.0
1996,USC00336781,13190.0
1996,USC00338313,9449.0
1996,USC00338534,10470.0
1996,USC00338552,13348.0
1996,USC00338769,11757.0
1996,USC00338822,8016.0
1996,USC00338830,12137.0
1996,USC00339312,13285.0
1997,USC00110072,7735.0
1997,USC00110187,12432.0
1997,USC00110338,8190.0
1997,USC00111280,7916.0
1997,USC00111436,9782.0
1997,USC00112140,8030.0
1997,USC00112193,7572.0
1997,USC00112348,8088.0
1997,USC00112483,10914.0
1997,USC00113335,9025.0
